Varco,Data,Passaggi_24h
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/10/2016,15062
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/01/2015,14594
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/02/2015,15046
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/03/2015,12816
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/04/2015,10674
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/05/2015,13905
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/06/2015,14157
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/07/2015,14413
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/08/2015,14618
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/09/2015,15119
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/10/2015,13431
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/11/2015,11375
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/12/2015,13951
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/13/2015,14185
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/14/2015,14407
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/15/2015,14601
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/16/2015,15273
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/17/2015,13524
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/18/2015,915
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/19/2015,0
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/20/2015,0
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/21/2015,13154
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/22/2015,13148
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/23/2015,15301
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/24/2015,13602
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/25/2015,12066
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/26/2015,14328
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/27/2015,14888
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/28/2015,14420
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/29/2015,14644
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/30/2015,15479
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,10/31/2015,13311
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/01/2015,11646
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/02/2015,13784
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/03/2015,14230
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/04/2015,14629
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/05/2015,14723
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/06/2015,15142
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/07/2015,13326
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/08/2015,10991
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/09/2015,13820
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/10/2015,14235
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/11/2015,14533
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/12/2015,14299
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/13/2015,14412
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/14/2015,12616
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/15/2015,11119
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/16/2015,13916
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/17/2015,14258
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/18/2015,14397
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/19/2015,14694
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/20/2015,14914
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/21/2015,13160
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/22/2015,11372
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/23/2015,11751
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/24/2015,14366
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/25/2015,14480
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/26/2015,14887
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/27/2015,15377
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/28/2015,13423
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/29/2015,11319
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,11/30/2015,13879
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/01/2015,14461
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/02/2015,13853
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/03/2015,13593
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/04/2015,14677
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/05/2015,12274
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/06/2015,10136
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/07/2015,11544
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/08/2015,10063
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/09/2015,14634
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/10/2015,14442
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/11/2015,15455
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/12/2015,13565
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/13/2015,11498
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/14/2015,14683
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/15/2015,14675
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/16/2015,15435
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/17/2015,15950
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/18/2015,16105
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/19/2015,14400
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/20/2015,12257
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/21/2015,15287
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/22/2015,15927
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/23/2015,15734
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/24/2015,12360
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/25/2015,8246
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/26/2015,7145
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/27/2015,9233
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/28/2015,10970
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/29/2015,11235
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/30/2015,11087
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,12/31/2015,9644
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/01/2016,5411
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/02/2016,8390
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/03/2016,7650
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/04/2016,10807
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/05/2016,11872
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/06/2016,9183
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/07/2016,12236
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/08/2016,13387
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/09/2016,11247
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/10/2016,9568
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/11/2016,13405
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/12/2016,13675
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/13/2016,13559
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/14/2016,13839
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/15/2016,14602
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/16/2016,12377
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/17/2016,10277
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/18/2016,13817
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/19/2016,13120
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/20/2016,13922
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/21/2016,14201
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/22/2016,14605
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/23/2016,12243
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/24/2016,10604
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/25/2016,13656
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/26/2016,13833
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/27/2016,14055
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/28/2016,14322
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/29/2016,14843
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/30/2016,12229
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,01/31/2016,10480
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/01/2016,13889
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/02/2016,13660
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/03/2016,13822
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/04/2016,14508
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/05/2016,14959
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/06/2016,12200
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/07/2016,9510
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/08/2016,13755
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/09/2016,14052
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/10/2016,14410
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/11/2016,14273
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/12/2016,14593
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/13/2016,11835
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/14/2016,9755
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/15/2016,13781
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/16/2016,13671
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/17/2016,13860
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/18/2016,14441
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/19/2016,14801
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/20/2016,12599
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/21/2016,10731
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/22/2016,13755
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/23/2016,14069
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/24/2016,14393
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/25/2016,14711
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/26/2016,14955
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/27/2016,11958
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/28/2016,9564
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,02/29/2016,13689
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/01/2016,13814
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/02/2016,14092
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/03/2016,14509
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/04/2016,15039
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/05/2016,11712
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/06/2016,10278
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/07/2016,14218
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/08/2016,14435
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/09/2016,14426
S.P. ex S.S. 415 Paullese al Km 7+581 Dir. Paullo,03/10/2016,14583
